,Tempi,Vout (RC=1),Vout (RC=0.1),Vout (RC=0.01)
56,0.56,0.4287909250116013,0.9963021372653428,1.0000000000170706
57,0.5700000000000001,0.43447455025729853,0.9966540359487347,1.0000000000132978
58,0.58,0.4401016224211506,0.996972447141142,1.000000000009525
59,0.59,0.44567270421243,0.9972605573004828,1.0000000000057523
60,0.6,0.4511883527572624,0.9975212499135084,1.0000000000037146
61,0.61,0.45664911965878463,0.9977571347071948,1.0000000000035925
62,0.62,0.46205555105816104,0.99797057157231,1.0000000000034703
63,0.63,0.4674081876920391,0.9981636977589124,1.0000000000033482
64,0.64,0.4727075647297861,0.9983384449818214,1.000000000003226
65,0.65,0.4779542120136853,0.9984965631256337,1.000000000003104
66,0.66,0.48314865421597725,0.9986396341280944,1.0000000000029818
67,0.67,0.4882914108047992,0.9987690906856406,1.0000000000028597
68,0.68,0.49338299610136505,0.9988862279684303,1.0000000000027374
69,0.6900000000000001,0.4984239193371443,0.9989922173267184,1.0000000000026152
70,0.7000000000000001,0.5034146846345217,0.9990881208377557,1.0000000000024931
71,0.71,0.508355791066423,0.9991748975150665,1.000000000002371
72,0.72,0.513247732583989,0.999253416478884,1.0000000000022489
73,0.73,0.5180909984019966,0.9993244635384171,1.0000000000021267
74,0.74,0.5228860728779554,0.9993887492920397,1.0000000000020046
75,0.75,0.527633435567659,0.9994469177974252,1.0000000000018825
76,0.76,0.5323335612801701,0.9994995505212467,1.0000000000017604
77,0.77,0.5369869200101599,0.9995471745982203,1.000000000001638
78,0.78,0.5415939766758211,0.9995902667146614,1.000000000001516
79,0.79,0.5461551919085219,0.9996292579391768,1.0000000000013938
80,0.8,0.5506710218168169,0.9996645388798565,1.0000000000012716
81,0.81,0.5551419179935566,0.9996964622853706,1.0000000000011495
82,0.8200000000000001,0.5595683275647775,0.9997253477288952,1.0000000000010274
83,0.8300000000000001,0.5639506932379392,0.9997514844377499,1.0000000000009053
84,0.84,0.5682894533495063,0.9997751339644475,1.0000000000007832
85,0.85,0.5725850419118761,0.9997965334160863,1.0000000000006608
86,0.86,0.576837888659652,0.9998158962598874,1.0000000000005387
87,0.87,0.5810484190952632,0.9998334156905704,1.0000000000004166
88,0.88,0.5852170545339294,0.9998492674992256,1.0000000000002944
89,0.89,0.5893442121479713,0.9998636108763359,1.0000000000001723
90,0.9,0.5934303050088259,0.9998765895312997,1.0000000000000782
91,0.91,0.5974757417123896,0.9998883325936937,1.0000000000000382
92,0.92,0.6014809262870278,0.9998989585590541,1.0000000000000162
93,0.93,0.6054462584124671,0.9999085740937173,1.0000000000000118
94,0.9400000000000001,0.6093721336569599,0.9999172742452647,1.000000000000007
95,0.9500000000000001,0.6132589450611415,0.9999251466018861,1.000000000000004
96,0.96,0.6171070817603025,0.9999322700531078,1.0000000000000029
97,0.97,0.6209169296410538,0.9999387151748604,1.0000000000000016
98,0.98,0.624688869301932,0.9999445470549023,1.0000000000000007
99,0.99,0.6284232774133612,0.9999498243201536,1.0000000000000004
100,1.0,0.6321205076051035,0.9999545907268729,0.9999999998150464
101,1.01,0.6158806850638766,0.8096337493872756,-0.2642411260026716
102,1.02,0.5998024035893701,0.6374243318641138,-0.7293294310466335
103,1.03,0.5838841037017788,0.4816028031911196,-0.9004258568894609
104,1.04,0.5681241935460145,0.3406096507840364,-0.963368715224248
105,1.05,0.5525210970891938,0.2130337735570487,-0.9865241018756971
106,1.06,0.5370732534749899,0.097598346237507,-0.9950424935602302
107,1.07,0.5217791176493773,-0.006851947607184959,-0.9981762357603483
108,1.08,0.5066371602361788,-0.10136248192157131,-0.999329076081095
109,1.09,0.49164586720292475,-0.18687915113979356,-0.9997531819511136
110,1.1,0.4768037396977567,-0.26425782702374934,-0.9999091985082134
111,1.11,0.46210929388633043,-0.33427294971479915,-0.9999665947954183
112,1.12,0.4475610607887198,-0.3976252540838098,-0.9999877115388208
113,1.1300000000000001,0.43315758611631955,-0.454948789877187,-0.9999954791030761
114,1.1400000000000001,0.4188974298968262,-0.506817270033404,-0.9999983387330136
115,1.1500000000000001,0.40477916562398514,-0.5537498119321738,-0.9999993875506391
116,1.16,0.3908013814487591,-0.5962161317410322,-0.9999997726288912
117,1.17,0.37696267954844276,-0.634641247025496,-0.9999999180837056
118,1.18,0.3632616758703768,-0.6694097285812016,-0.9999999705723639
119,1.19,0.3496969999620747,-0.7008695497935558,-0.999999988536096
120,1.2,0.33626729480135165,-0.7293355747081852,-0.9999999956278437
121,1.21,0.3229712166264528,-0.7550926988956506,-0.9999999983444013
122,1.22,0.30980743476618156,-0.778398708747554,-0.9999999995597176
123,1.23,0.2967746329764648,-0.7994868591625649,-1.0000000005273662
124,1.24,0.28387150950255835,-0.8185682058148728,-1.0000000008843248
125,1.25,0.27109677410725164,-0.8358337235349125,-1.0000000006305936
126,1.26,0.25844914939040764,-0.8514562093916886,-1.0000000006935115
127,1.27,0.24592737066574877,-0.8655920194740834,-1.0000000006508283
128,1.28,0.23353018582588914,-0.8783826293801289,-1.0000000004569798
129,1.29,0.22125635520736725,-0.8899560516208146,-1.0000000002845117
130,1.3,0.20910465148370977,-0.900428117669376,-1.0000000002090392
131,1.31,0.1970738595510969,-0.9099036343985617,-1.0000000001335667
132,1.32,0.1851627763181953,-0.9184774361418437,-1.0000000000749694
133,1.33,0.17337021060668426,-0.9262353311284464,-1.000000000072785
134,1.34,0.16169498301814006,-0.9332549672633229,-1.0000000000706002
135,1.35,0.15013592579987195,-0.9396065959338974,-1.0000000000684157
136,1.36,0.13869188271075783,-0.9453537881675019,-1.000000000066231
